"","cluster","Avg. SIMCE Lang","Avg. SIMCE Math","Public","SEP status","% Priority Students","&#916; Obs-Pred D1","&#916; Obs-Pred D2","&#916; Obs-Pred D9","&#916; Obs-Pred D10"
"1084","Cluster 2
Lower att (bottom)",288,279,0,1,0.179612,-0.214405511569447,-0.140724947744215,0.0235833184435884,0.1313763536022
"1085","Cluster 1
Increase att",301,284,0,0,0.052459,0.0250460132856611,0.0802993309925527,0.0479291874017238,0.0538647271366689
"1086","Cluster 1
Increase att",230,230,1,1,0.594262,0.367538420350436,0.0531898081681094,0.0560505573787676,-0.0183285298401648
"1087","Cluster 1
Increase att",254,243,1,1,0.380682,0.204300803396244,-0.412338961605859,0.052043174293176,0.149845456085724
"1088","Cluster 2
Lower att (bottom)",232,229,1,1,0.516364,0.193772032728034,-0.559969564854261,0.0883486821495139,0.0514536074200737
"1089","Cluster 1
Increase att",243,248,1,1,0.549296,0.120611939408341,0.0982651258733722,0.038727302652424,0.079545340263938
"1090","Cluster 1
Increase att",234,236,1,1,0.444238,-0.14921848664324,0.0303859133033237,0.0759869725699598,0.0808327501340155
"1091","Cluster 1
Increase att",278,259,1,1,0.431227,0.101382546043482,0.0633398907576813,0.0889742624157055,0.0489337704802727
"1092","Cluster 1
Increase att",275,286,0,1,0.364985,0.0371404328160728,0.0890858023849299,0.0137175965007703,0.0216212038277861
"1093","Cluster 1
Increase att",265,268,0,1,0.26146,0.0757668604465128,0.0977908534028993,0.104439173297679,0.0556864594671636
"1094","Cluster 1
Increase att",255,275,0,1,0.457711,0.0923302610702842,0.115461707558186,0.0531721906152413,-0.0138933408534003
"1095","Cluster 1
Increase att",279,275,0,0,0.19964,-0.0912452765678556,0.140886522043928,0.0828607631885143,0.0863179530756167
"1096","Cluster 1
Increase att",298,313,0,1,0.440197,0.0987637265015743,0.0653282752255335,0.0434995059618855,-0.0781066066306803
"1097","Cluster 1
Increase att",245,216,0,1,0.69869,-0.415090266929679,0.0604743170544162,0.0555461010161111,-0.00104379650145936
"1098","Cluster 1
Increase att",276,278,1,1,0.388753,-0.199431644966909,-0.0185147792084397,0.0870153400014795,0.0794362981520246
"1099","Cluster 1
Increase att",301,305,1,1,0.245968,0.0756171073571106,0.0636355285771328,0.0905127656774797,0.0356077376624571
"1100","Cluster 1
Increase att",261,281,1,1,0.30678,-0.0268388118567072,-0.0945417114987771,0.0656474266471609,-0.0264368684964225
"1101","Cluster 1
Increase att",228,234,1,1,0.403458,0.234147214818705,-0.0166246496209475,0.0178488928095465,0.0463327074038845
"1102","Cluster 1
Increase att",229,265,1,1,0.642012,0.10055732378364,-0.133780812912422,0.0670206295020183,0.0400381584169472
"1103","Cluster 1
Increase att",223,223,1,1,0.68533,-0.398985169906173,-0.0130217127469036,0.100169961282145,0.0560600072428821
"1104","Cluster 1
Increase att",266,266,1,1,0.277409,0.0117974791512101,-0.270556632841269,0.067613944562212,0.0713078224474214
"1105","Cluster 2
Lower att (bottom)",241,229,1,1,0.610738,-0.561978359071504,-0.872577522618556,-0.00498942431915284,-0.016483471327202
"1106","Cluster 2
Lower att (bottom)",269,257,1,1,0.306189,-0.768070350528467,-0.201116096732576,0.0346780184914194,-0.0118635656338637
"1107","Cluster 1
Increase att",291,273,1,1,0.276423,0.032523201501463,0.0350066162896598,0.0054330411382304,0.0425950305716881
"1108","Cluster 2
Lower att (bottom)",228,223,1,1,0.612971,-0.526198696955046,-0.247760969257118,0.0291306091421354,0.140858994471191
"1109","Cluster 1
Increase att",296,305,1,1,0.161996,0.0765608415995355,0.0321447719771566,-0.0640894363053186,-0.0204958971092922
"1110","Cluster 1
Increase att",257,250,1,1,0.325773,-0.0368668527706725,-0.139972948258165,0.0846445974018294,0.0273298348108162
"1111","Cluster 1
Increase att",247,233,1,1,0.565684,0.154692497105885,-0.158547096409365,-0.0869085552048869,0.0219738936516854
"1112","Cluster 1
Increase att",250,241,1,1,0.427642,-0.0705163428028768,0.00131254726058705,-0.0428833487998677,0.0184705520439032
"1113","Cluster 1
Increase att",238,242,1,1,0.697044,0.103506301263726,0.0167629495862868,0.0353132261821225,-0.265074176757535
"1114","Cluster 1
Increase att",234,223,1,1,0.66759,0.0839061506827005,0.182950336196222,0.0142690685061151,0.01614394261999
"1115","Cluster 2
Lower att (bottom)",272,262,1,1,0.58209,-0.0877948259416267,-0.253721704568561,-0.123850675939046,0.080549062264985
"1116","Cluster 2
Lower att (bottom)",242,215,1,1,0.595238,0.0895301389089042,-0.658054626134315,0.0359364135363313,0.0573888259634215
"1117","Cluster 1
Increase att",253,242,1,1,0.679834,-0.0227156809590047,-0.0897397887781484,0.0811884418451547,0.0679690009321279
"1118","Cluster 1
Increase att",223,207,1,1,0.587859,-0.0700056863403923,0.0932401187028438,0.0802007465621761,0.00382522746365699
"1119","Cluster 2
Lower att (bottom)",229,210,1,1,0.577586,-0.255359090314487,0.0502444459023135,0.0548064125532537,-0.00367951701270086
"1120","Cluster 1
Increase att",255,242,1,1,0.417565,0.115887986695784,0.137930061094776,-0.0596390428475239,0.020232549804688
"1121","Cluster 2
Lower att (bottom)",239,232,1,1,0.626866,-0.0725457400642776,-0.106423218061795,-0.211058813585749,0.11553165364546
"1122","Cluster 1
Increase att",271,287,1,1,0.489177,-0.0116969525275523,0.0477522741073333,0.0365763918674569,0.0661631246022966
"1123","Cluster 1
Increase att",256,247,0,1,0.487179,-0.106637525059624,0.0795046499605723,0.0495616284810163,0.0893771655007983
"1124","Cluster 1
Increase att",271,255,0,1,0.545918,0.108578312260038,0.0192188098531646,0.0413175468753167,0.0176711052855751
"1125","Cluster 1
Increase att",240,254,0,1,0.605206,-0.0760052740357525,-0.0429504871172443,0.0892404195691736,0.0614206517823512
"1126","Cluster 1
Increase att",269,257,0,0,0.176471,0.139900344004791,0.00853279648659611,0.0369567430514033,0.0238168308575719
"1127","Cluster 1
Increase att",300,295,0,1,0.241486,-0.150220958678224,0.0973279083578658,0.0717006663013512,-0.255249670051618
"1128","Cluster 1
Increase att",273,279,0,1,0.525641,-0.517667364600057,0.112624535850283,0.0838017173623096,0.0341408728329367
"1129","Cluster 1
Increase att",242,249,0,1,0.489967,0.125056523955738,0.115583406417712,-0.059960307298987,0.041908266694634
"1130","Cluster 1
Increase att",258,258,0,1,0.477238,-0.0424276980298861,0.100554733309765,0.0555215106302376,0.0521578809825127
"1131","Cluster 1
Increase att",253,255,0,1,0.358934,-0.167772517868371,-0.14965886225712,0.0539512099524615,0.0344412236256356
"1132","Cluster 2
Lower att (bottom)",252,251,0,1,0.614583,-0.520625024047132,0.0658571604714304,0.0372712990455143,-0.00695414456021792
"1133","Cluster 1
Increase att",294,297,0,1,0.43672,-0.134634240128943,0.100230335750195,0.0812231594731064,0.0385280808515863
"1134","Cluster 1
Increase att",246,230,0,1,0.472426,0.0691852606799823,0.0737345765472333,0.0384128813939891,0.00192609776293995
"1135","Cluster 1
Increase att",234,227,0,1,0.696552,-0.330789528338319,0.0183149956050346,0.00704627992517071,0.00547105866442865
"1136","Cluster 1
Increase att",235,237,0,1,0.740741,0.186009196223058,0.0412345280081813,0.0142000188956428,0.0796356447075417
"1137","Cluster 2
Lower att (bottom)",277,287,0,1,0.155689,-0.404886947223987,0.0382745230249817,0.0500986227535366,0.0223745104893909
"1138","Cluster 2
Lower att (bottom)",230,231,0,1,0.493333,-0.654726287649947,0.0386425921474708,-0.00200714147278114,-0.483532149865301
"1139","Cluster 1
Increase att",306,280,0,1,0.162319,-0.195019115613072,0.0662388898765927,0.0239510160010133,-0.139664636363834
"1140","Cluster 1
Increase att",278,283,0,0,0.216814,0.0766816670936545,-0.00380962864945367,-0.0391728782986198,0.0559857936877532
"1141","Cluster 1
Increase att",270,265,0,0,0.348315,0.0442423528422041,0.150600708947585,0.0147033878538285,-0.0181572944269277
"1142","Cluster 1
Increase att",250,237,0,1,0.657754,-0.111719410208898,0.0310923166525503,0.0419823658942297,0.0357076612941287
"1143","Cluster 1
Increase att",232,251,0,1,0.553435,-0.105213835670392,-0.086071010673619,0.0618098035067181,0.0255107383344232
"1144","Cluster 2
Lower att (bottom)",289,292,0,1,0.607595,-0.491040016757161,0.0174349821763793,0.00408431428291478,-0.0064082215663801
"1145","Cluster 1
Increase att",268,292,0,1,0.434783,0.138168389272209,0.240335185780142,-0.0456386176415772,0.0965745465639949
"1146","Cluster 2
Lower att (bottom)",260,268,0,1,0.528217,-0.167389768791914,-0.110787359106711,0.0602724296553475,0.0496262702312616
"1147","Cluster 1
Increase att",265,273,0,1,0.507979,0.195456942236705,0.149595020747993,0.00267217942900788,0.0310707594967854
"1148","Cluster 2
Lower att (bottom)",251,254,0,1,0.356481,0.00946967573385604,-0.126431294147938,0.0277829557472042,0.025709475188064
"1149","Cluster 1
Increase att",249,250,0,1,0.57,0.10950718409248,-0.169110059894417,0.0869779406483383,0.0877639722551307
"1150","Cluster 1
Increase att",246,265,1,1,0.488038,0.10725527010171,0.0237724356913379,0.0391849795349299,-0.31291547302558
"1151","Cluster 1
Increase att",270,263,1,1,0.456948,0.0171793175626541,0.0835079555180865,0.0573969234458236,0.0982946497206627
"1152","Cluster 1
Increase att",277,273,1,1,0.425,-0.0466666334990985,0.113410162851714,0.0730243053176816,-0.0761122796252746
"1153","Cluster 1
Increase att",269,247,1,1,0.694737,-0.28688102109068,0.224644328952527,0.178005868993156,0.0598028943700959
"1154","Cluster 2
Lower att (bottom)",257,252,1,1,0.578199,-0.452717914234153,-0.153469716882977,0.108974670453966,0.000265463029649693
"1155","Cluster 2
Lower att (bottom)",215,213,1,1,0.605809,0.148273251869884,-0.240188597961515,0.0828329075856974,-0.475586111721466
"1156","Cluster 1
Increase att",252,236,1,1,0.802469,-0.115448531906526,0.0486470752852314,0.0950805792785758,0.0237667729060819
"1157","Cluster 2
Lower att (bottom)",237,240,1,1,0.491803,-0.518804785826428,0.0057699777703436,0.0140021743300827,0.0677346714162457
"1158","Cluster 2
Lower att (bottom)",246,226,1,1,0.677966,0.118873119464435,-0.285296819238767,-0.412961412039595,0.0252212033593618
"1159","Cluster 2
Lower att (bottom)",252,267,1,1,0.634615,-0.918187646737318,0.103708446086474,0.0532905654280216,0.112963315557137
"1160","Cluster 2
Lower att (bottom)",259,257,1,1,0.495968,-0.286269814381807,-0.291499006205806,-0.0132112282945498,-0.00486263646056462
"1161","Cluster 1
Increase att",237,249,1,1,0.580392,-0.0804025986413496,0.0545416544457757,0.0842513791739604,-0.310069670121134
"1162","Cluster 2
Lower att (bottom)",253,268,1,1,0.548533,-0.127471099583528,-0.26038750666939,-0.130274630864813,-0.139377732111073
"1163","Cluster 1
Increase att",225,223,1,1,0.588462,0.125505986585478,0.0462873632778603,0.140411077183244,0.0435772054352457
"1164","Cluster 1
Increase att",237,243,1,1,0.629808,-0.179416103087744,-0.000441094451234525,0.0467434044726595,0.0531052093324533
"1165","Cluster 1
Increase att",246,249,1,1,0.624506,0.0980597320697851,0.0666605173136076,0.0298464841803029,0.169271927013803
"1166","Cluster 1
Increase att",247,240,0,1,0.692464,-0.117015643668844,0.016956832674387,0.0220297390436152,0.0132315031922765
"1167","Cluster 1
Increase att",229,215,0,1,0.64977,0.250245099366813,0.0314957056322808,0.020730465441943,0.0905729348182799
"1168","Cluster 1
Increase att",288,294,0,1,0.347734,-0.0775682521041977,0.0196321965076164,0.0670919218404405,0.0229683495131122
"1169","Cluster 1
Increase att",295,294,0,0,0.04661,-0.0132640726561463,0.0857329421759044,0.0425046248749121,0.0336357797511013
"1170","Cluster 1
Increase att",264,283,0,1,0.428571,-0.243150933616268,0.0830747290573292,0.136522860022145,0.0400917356076396
"1171","Cluster 1
Increase att",244,232,0,1,0.589552,-0.22897572908069,0.0904251205515387,0.147145728688931,0.0149450979027773
"1172","Cluster 2
Lower att (bottom)",264,246,0,1,0.486111,0.0537533228033282,-0.208789524181694,-0.437865218197481,0.0319048693871691
"1173","Cluster 1
Increase att",268,237,0,1,0.530201,-0.246247575686875,0.171366963398586,0.120545697759956,-0.00511631060928019
"1174","Cluster 2
Lower att (bottom)",262,260,0,1,0.299008,-0.0969434732039742,-0.171668636000215,-0.00742495561049417,0.0473822816744719
"1175","Cluster 1
Increase att",271,264,0,1,0.579088,0.0244596238423465,0.0268698058861934,0.0173205375919279,-0.00143650191986744
"1176","Cluster 1
Increase att",247,237,0,1,0.631769,-0.41523855725288,0.0374091605646469,0.0413730909100348,0.0128679385147706
"1177","Cluster 1
Increase att",264,263,0,1,0.516699,-0.16008510766424,0.00526705888942569,0.0117006523776997,-0.145662967114364
"1178","Cluster 1
Increase att",257,237,0,1,0.370787,-0.130140818162692,0.0563770866843978,0.0904532361876476,0.0457968180695012
"1179","Cluster 2
Lower att (bottom)",277,274,0,1,0.420849,-0.922811249319505,-0.276153896262343,-0.294467593314084,0.0314524087656974
"1180","Cluster 1
Increase att",304,308,0,0,0.223368,-0.131471029503715,-0.0398572576888871,0.034897939659823,0.0658673678806198
"1181","Cluster 2
Lower att (bottom)",233,224,0,1,0.530726,-0.0698276985566302,-0.302163161538899,0.0403495359357318,-0.163272631731419
"1182","Cluster 1
Increase att",263,266,0,1,0.489796,-0.177903915906095,-0.000215402935746734,0.00009533221471969,0.0207659324453178
"1183","Cluster 1
Increase att",232,227,0,1,0.767677,-0.200987201990585,0.183117792290538,0.013857166421666,-0.091333629455707
"1184","Cluster 1
Increase att",258,270,0,1,0.459272,0.127674615325754,0.117535842610062,0.0892141237494037,0.0234589471745729
"1185","Cluster 1
Increase att",281,273,0,1,0.193998,-0.0681952802166824,0.0384416542388838,0.023524019741118,0.0215295485401205
"1186","Cluster 1
Increase att",253,250,0,1,0.50813,0.262693770008959,0.0738176403388282,0.00722025722593522,0.0190777097635435
"1187","Cluster 1
Increase att",267,265,0,1,0.228519,-0.0157897460377173,0.173813725097516,0.113560231243663,0.0804886575063942
"1188","Cluster 2
Lower att (bottom)",226,213,0,1,0.668033,-0.598105334576134,-0.55329636255693,0.0097506266502233,0.00300232747177032
"1189","Cluster 2
Lower att (bottom)",278,253,0,1,0.551237,-0.355052332481367,-0.106574601669446,0.013025826865505,-0.189479365349871
"1190","Cluster 1
Increase att",240,229,0,1,0.697531,0.308459530197101,-0.13021729090741,0.07457015753554,0.0238172711198608
"1191","Cluster 1
Increase att",272,272,0,1,0.382979,0.0966771521849993,0.0702463293756529,-0.0717654502538705,0.0247715154400457
"1192","Cluster 1
Increase att",273,287,0,1,0.320329,-0.0734522709411597,0.137685128668718,0.0389259719909559,-0.144189011573776
"1193","Cluster 1
Increase att",224,218,0,1,0.666667,0.119984086847018,0.0750605440104457,0.058640288208526,0.0277935762691892
"1194","Cluster 1
Increase att",288,247,0,1,0.330523,0.084190210314419,-0.0201377727376968,0.0796494133963714,0.0637654287921098
"1195","Cluster 1
Increase att",243,214,1,1,0.603922,0.238447705605757,0.0143954041237876,0.195103512324182,0.0289816844581618
"1196","Cluster 2
Lower att (bottom)",248,262,1,1,0.615023,0.0913509182111014,-0.0173012271245366,-0.194927055193576,-0.142100341913939
"1197","Cluster 1
Increase att",256,245,1,1,0.594388,-0.0360399918107474,0.10002192010207,-0.126536324796383,0.0169430393302336
"1198","Cluster 1
Increase att",248,235,1,1,0.478439,0.142875655759027,0.00389230635867654,0.0548811833031739,0.0895255234768942
"1199","Cluster 2
Lower att (bottom)",258,244,1,1,0.579882,0.0415015739862998,0.0593960752597933,0.0229044829777951,0.0227047138517346
"1200","Cluster 1
Increase att",247,230,1,1,0.628,-0.131176116448842,0.0721933512765296,0.00693610303816294,0.175015536360323
"1201","Cluster 1
Increase att",205,196,1,1,0.630573,0.239644458616739,0.406527569857963,0.0440348721629835,0.173403780913175
"1202","Cluster 1
Increase att",241,236,1,1,0.692708,0.0237362123153455,0.203260331053372,0.0301647311565784,0.00732171976846208
"1203","Cluster 1
Increase att",224,211,1,1,0.648485,0.0774178078492772,0.155542923859061,-0.00807204184993671,0.0333411157547273
"1204","Cluster 1
Increase att",261,245,1,1,0.564151,0.159808022240398,-0.024613692790406,0.0573171202222224,0.0141812587605845
"1205","Cluster 2
Lower att (bottom)",259,262,1,1,0.410891,-0.105071591804966,0.0450685333873631,0.0464504859782746,-0.222281739436483
"1206","Cluster 2
Lower att (bottom)",221,237,1,1,0.71777,-1.0250716143491,-0.301609371833433,0.135522425176348,0.0602880246026375
"1207","Cluster 2
Lower att (bottom)",244,233,1,1,0.6171,0.14438172195377,-0.18199038233344,-0.00410606849647666,-0.0138091090471364
"1208","Cluster 1
Increase att",230,227,1,1,0.518519,0.0999351448549892,-0.0362886185157716,0.0247005982764721,0.00920418075916407
"1209","Cluster 1
Increase att",245,238,1,1,0.517964,-0.112939589344424,0.0842674788658361,-0.171973530796712,0.0486995443204115
"1210","Cluster 2
Lower att (bottom)",255,257,1,1,0.46131,0.113169859481556,-0.317754405057128,0.067329573189417,0.0479090828481175
"1211","Cluster 2
Lower att (bottom)",188,182,1,1,0.802469,-0.0557466444769428,0.147407577509558,-0.182704634077993,-0.035630652716913
"1212","Cluster 1
Increase att",273,281,1,1,0.759162,-0.692562469117524,0.0874765803577837,0.131615015168145,0.0601803266139759
"1213","Cluster 2
Lower att (bottom)",246,228,1,1,0.674312,0.248110831174761,0.0739855864192357,-0.461111479539608,0.11514260606318
"1214","Cluster 2
Lower att (bottom)",252,251,1,1,0.573123,0.0869888795015366,-0.448786089048088,-0.293263562743695,0.0409032063004542
"1215","Cluster 2
Lower att (bottom)",224,218,0,1,0.792,-0.487997382056814,0.0435837070573755,0,0
"1216","Cluster 2
Lower att (bottom)",254,259,0,1,0.521739,-0.607925400772198,-0.229890156470691,-0.00630630389029241,0.0691107318635091
"1217","Cluster 1
Increase att",289,268,0,1,0.223856,0.0837252609475021,0.0372190859156357,0.0601819477211242,0.0644408095263227
"1218","Cluster 2
Lower att (bottom)",280,249,0,0,0.390071,-0.336037726693143,0.00389083671177082,-0.00954966249785283,0.0255716742686405
"1219","Cluster 1
Increase att",267,262,0,1,0.554604,-0.102533564390105,-0.0571841834686684,0.0391786836762249,0.0745586845076988
"1220","Cluster 2
Lower att (bottom)",267,245,0,1,0.447368,0.0142297705440102,0.0178721558578254,-0.466877292681184,0.00248464921154301
"1221","Cluster 1
Increase att",295,293,0,0,0.170833,-0.232647952450027,0.0241430299157721,0.0674635114863185,0.125314622049245
"1222","Cluster 1
Increase att",264,250,0,1,0.495441,-0.165003698303031,-0.164959594743576,0.100632338948979,0.020676118461294
"1223","Cluster 1
Increase att",266,285,0,1,0.525362,-0.176977800413379,0.118750193762512,0.0513057641177224,0.126939440853935
"1224","Cluster 1
Increase att",273,274,0,1,0.350993,0.0787254115903684,0.0557388236748186,0.00298156288658524,0.05390128060752
"1225","Cluster 1
Increase att",298,295,0,1,0.43,0.109166425722753,0.109523791740037,-0.0210324823446091,-0.0708606050479916
"1226","Cluster 1
Increase att",271,260,0,1,0.520325,0.0902914226349036,0.0675264562280602,0.0855461126784726,-0.0140734762934744
"1227","Cluster 1
Increase att",253,229,0,1,0.612167,0.0469630840068992,0.10153562071946,0.148406833158207,0.0542086355727284
"1228","Cluster 1
Increase att",275,271,0,1,0.521739,0.0139743718251369,0.0359271381242419,0.0316264168775926,-0.0104939187490387
"1229","Cluster 1
Increase att",244,227,0,1,0.694737,0.22029393607292,0.074586423441158,0.0618071396736379,0.0059328552069029
"1230","Cluster 1
Increase att",238,243,0,0,0.242424,0.0249843763989955,0.0675846616910447,0.0590822039567958,0.0421701930988054
"1231","Cluster 2
Lower att (bottom)",239,239,0,1,0.514019,0.0209923151975152,0.158934068226072,0.114963981391041,0.00218167071836017
"1232","Cluster 2
Lower att (bottom)",275,281,0,1,0.625806,-0.114618732893967,0.00533544162729049,-0.0113243961607223,0.0111434259824421
"1233","Cluster 1
Increase att",265,277,0,1,0.26149,0.104973653365786,0.0713863957954401,0.0442614922463662,0.0250580456201209
"1234","Cluster 2
Lower att (bottom)",259,229,0,1,0.622222,-0.433627840994233,0.021947246138824,0.0117938019978073,0.104849031707669
"1235","Cluster 1
Increase att",275,276,0,1,0.371298,0.0474974395481627,0.160518642101592,0.0684816654281002,0.0491384118764139
"1236","Cluster 1
Increase att",290,289,0,0,0.155425,0.02637747974657,0.0736117036208678,-0.0761684874301471,-0.0648832895570861
"1237","Cluster 1
Increase att",275,265,0,1,0.448276,0.103654777284137,0.089656112191666,0.0590274389595241,0.0333487724869699
"1238","Cluster 1
Increase att",269,236,0,1,0.710526,0.119789106943928,0.0000714855102678102,0.0807886635817685,-0.0054753235876821
"1239","Cluster 1
Increase att",262,253,0,1,0.571429,0.16521640116328,0.0917862227020296,0.00440285737765689,0.0234338333547057
"1240","Cluster 1
Increase att",276,287,0,1,0.395522,0.10020455144826,-0.297854864247048,0.0135757613402905,0.00755248080583848
"1241","Cluster 1
Increase att",241,236,0,1,0.50505,-0.446958403428576,0.128968643967916,0.0389214165752514,0.0507630357953173
"1242","Cluster 1
Increase att",247,263,0,1,0.63,-0.303018835179091,0.0752664789749605,0.119664369390254,0.0450432445693058
"1243","Cluster 2
Lower att (bottom)",202,206,0,1,0.647668,0.0507947771556787,-0.087924598224344,-0.640085458983893,0.11730785769334
"1244","Cluster 1
Increase att",245,267,0,1,0.635922,0.122267573572802,-0.00540342913706837,0.0243942900662226,0.103189093499313
"1245","Cluster 2
Lower att (bottom)",281,264,0,0,0.27551,0.0568682790855162,-0.211963730033387,0.0554983832037068,0.0274243383357007
"1246","Cluster 1
Increase att",266,277,0,1,0.500924,0.042223010471317,0.0800400839027006,0.0717095421731301,-0.111854978722862
"1247","Cluster 2
Lower att (bottom)",256,257,0,1,0.450512,-0.676157899327872,-0.066982442941914,-0.109912102767778,-0.084739246438753
"1248","Cluster 1
Increase att",290,277,0,0,0.097222,0.085903575524393,-0.163839705224886,0.0533786298051274,0.0300624339592649
"1249","Cluster 1
Increase att",307,317,0,0,0.069444,0.0519775580751187,-0.0468517821984481,0.0414877512394426,0.0461004117913467
"1250","Cluster 1
Increase att",255,235,0,1,0.603774,0.0339638479763528,0.138613079426772,0.0260342528038264,0.114158047603952
"1251","Cluster 1
Increase att",251,243,0,1,0.640468,0.0842590584095648,0.07697093737993,-0.0181114393260902,0.0153770419196717
"1252","Cluster 2
Lower att (bottom)",287,285,1,1,0.662651,-0.579582611790919,-0.288504462517331,0.0384886715754631,-0.0615781307205487
"1253","Cluster 1
Increase att",220,237,1,1,0.622517,0.126316202232559,0.111776900087385,0.0122005834088125,0.0810238095369024
"1254","Cluster 1
Increase att",233,237,1,1,0.654971,0.179839326035116,-0.002441162620474,0.0615538636298346,0.0831069071280659
"1255","Cluster 1
Increase att",223,220,1,1,0.725225,0.258785682313165,0.277616139377033,0.0581114556150475,-0.00402061454128844
"1256","Cluster 2
Lower att (bottom)",228,231,1,1,0.782895,0.240310699010447,-0.429984838201336,0.126257611519148,0.0857344795585475
"1257","Cluster 1
Increase att",220,214,1,1,0.8,0.114251046717944,0.112967908966694,0.0537170619974405,0.0481283446658308
"1258","Cluster 1
Increase att",225,242,1,1,0.601064,-0.187014040004729,0.0669850741654138,0.0638964576365862,0.0351428923710166
"1259","Cluster 2
Lower att (bottom)",300,289,1,1,0.692308,-0.564331544866538,-0.393318946022931,-0.258996309267704,0
"1260","Cluster 1
Increase att",248,236,1,1,0.748276,0.218491577343642,-0.0971275743087073,0.0660999739995786,0.0484684461389486
"1261","Cluster 1
Increase att",231,226,1,1,0.788732,-0.117868886416995,0.260806869195537,0.054455786846301,0.095564708748058
"1262","Cluster 1
Increase att",238,210,1,1,0.705224,0.178406241689811,0.119946829783828,-0.227643042427717,0.0362803684488637
"1263","Cluster 2
Lower att (bottom)",239,238,1,1,0.73622,-0.271908449111683,-0.202079865183622,0.11919560466052,0.0536635768714929
"1264","Cluster 1
Increase att",215,214,1,1,0.744186,0.20835723583327,-0.0785292371673192,0.122344195473065,0.0758362248236285
"1265","Cluster 2
Lower att (bottom)",260,258,1,1,0.698246,0.20768487553515,-0.215785898542819,0.0387058811029097,-0.290874597810907
"1266","Cluster 2
Lower att (bottom)",244,220,1,1,0.653169,-0.0861231560393011,-0.0924953364735984,0.0333564221070084,0.033845208170542
"1267","Cluster 1
Increase att",234,221,1,1,0.646154,0.112112992624893,0.13456317681111,0.0907546601769527,0.0828411695864375
"1268","Cluster 1
Increase att",255,246,1,1,0.780105,0.183619299738072,0.0745177244645681,0.0834173510536305,0.0225428076166565
"1269","Cluster 1
Increase att",268,251,1,1,0.634058,-0.416838329202169,0.0719571009943687,0.0910734096811168,0.00718375214375533
"1270","Cluster 1
Increase att",260,259,1,1,0.691667,0.187337897045029,0.193586397008907,0.0391102707678055,0.0410345165113761
"1271","Cluster 1
Increase att",213,202,1,1,0.770732,0.109598364323876,0.0984099557560572,0.0660103174538023,0.0682880793555125
"1272","Cluster 1
Increase att",254,237,1,1,0.692,-0.0936764974500901,0.175069032618341,0.0659311187027877,-0.171948648315075
"1273","Cluster 1
Increase att",198,202,1,1,0.72,0.214194875342365,0.0500855927774224,0.0209441577229581,0.0186322982041449
"1274","Cluster 1
Increase att",227,216,1,1,0.77037,-0.108254774819276,0.138172143874859,0.0503904992199073,0.0340669947805229
"1275","Cluster 1
Increase att",264,264,1,1,0.72408,0.00933333341279974,-0.00456014372805069,-0.0226068789625381,0.0689667223596709
"1276","Cluster 1
Increase att",224,229,1,1,0.656652,0.0797398522432923,0.0187299154471985,-0.0127463067513995,0.0522056746345934
"1277","Cluster 1
Increase att",222,211,1,1,0.855305,0.441513685483928,0.0616572685356123,0.0294174141229737,0.0288904834953739
"1278","Cluster 1
Increase att",221,207,1,1,0.8,-0.178706473319718,-0.0205733590079132,0.0797442110068622,0.0394132919592007
"1279","Cluster 2
Lower att (bottom)",239,249,1,1,0.750789,-0.20980660602321,-0.179746119929516,0.0350983559186391,0.0916290031174166
"1280","Cluster 1
Increase att",256,262,0,1,0.714838,0.022716034239983,-0.0167634627977732,-0.0138134291683057,0.0341290819747246
"1281","Cluster 1
Increase att",267,264,0,1,0.693878,-0.0846468438312342,0.0615063447592574,0.0509646762491122,0.0398081516966412
"1282","Cluster 1
Increase att",266,265,0,1,0.486948,0.0300758847427272,0.0574807754504469,0.0104224120662362,0.0256899025629693
"1283","Cluster 1
Increase att",248,253,0,1,0.624585,0.197985734524885,0.0959689322355155,-0.00503013468468905,0.101578427990944
"1284","Cluster 1
Increase att",263,257,0,1,0.723022,0.115591354271028,0.0564513005919728,-0.308603896388391,0.063670342722507
"1285","Cluster 1
Increase att",266,276,0,1,0.588328,-0.0626123301933807,-0.089632303190974,0.0863105892767887,0.030335437165611
"1286","Cluster 1
Increase att",282,299,0,1,0.523121,-0.0610378837722594,0.0815775977300272,0.0391018677835112,0.0186891498901584
"1287","Cluster 1
Increase att",264,237,0,1,0.597765,0.169168673673765,0.0546907795757464,0.0937380347700728,0.0451500678478757
"1288","Cluster 1
Increase att",239,247,0,1,0.727273,0.133338084842611,0.0240981645954078,0.0625448804797768,0.033111303478337
"1289","Cluster 1
Increase att",347,338,0,0,0.439748,0.0381284778083774,0.0561915105560404,0.039951679775033,0.0306335846062845
"1290","Cluster 1
Increase att",278,277,0,1,0.459344,-0.010908234219913,-0.00859255261576486,0.0751745124348324,-0.0302575395317976
"1291","Cluster 1
Increase att",279,287,0,1,0.526673,0.107049146336196,0.056556809168553,0.0671523564184783,0.0470220596105491
"1292","Cluster 1
Increase att",229,219,0,1,0.576883,0.0838249698882944,0.0704401146656399,0.0400285975685004,-0.0497954440174148
"1293","Cluster 1
Increase att",249,244,0,1,0.475904,0.0664880493172965,0.0782610253097574,0.0904943340696748,0.0581418720067456
"1294","Cluster 1
Increase att",280,289,0,1,0.626984,-0.0517889646718011,0.0568211348414691,0.0330699064491946,0.0345211749149743
